key,vector
75JFxkI2RXiU7L9VXzMkle,6.249581 -1.9579027 -1.6743034 2.2747498 1.3866856
3U3Ff8ZvL6oEu1r98gCCWW,5.037664 0.38849393 0.22450985 0.1861905 -5.707806
6cREm4bV7V79Yxdilx9HDo,4.3280296 -1.0641123 4.618003 -3.7761807 1.179856
7aV2mflaASUmGhCErm7kBO,4.180974 0.26762736 7.086966 -2.9121692 0.8372447
49zD0wr2S3d0lZPib0K4e1,4.1984 5.304372 3.8322842 -3.6207986 0.9501914
4EnkwZd0UJAuHpNMMemQaA,7.0431814 0.8718887 -5.192431 0.7916112 -1.922088
14WWzenpaEgQZlqPq2nk4v,4.1205354 1.4082116 6.1043067 -2.6706169 -3.6668954
1D066zixBwqFYqBhKgdPzp,4.9440575 2.7262785 2.3596067 1.8528496 -3.6244547
5SsR3wtCOafDmZgvIdRhSm,3.385837 5.4440584 3.4559202 -2.1661716 0.5961716
3pndPhlQWjuSoXhcIIdBjv,4.527218 4.8495026 3.909299 -2.5277026 1.8961725
7mldq42yDuxiUNn08nvzHO,4.252039 3.7407334 -1.074743 -1.4602871 4.4446015
4CJVkjo5WpmUAKp3R44LNb,6.9343123 -0.2852302 -3.8430455 -0.8765073 -4.4662437
6qMXubogFdMrvVMJwqATzd,3.5616944 3.401079 5.3370023 -1.7868463 -2.9436255
7yHEDfrJNd0zWOfXwydNH0,4.469365 -1.9046373 4.9906206 -4.6785474 -1.2127781
2qLMf6TuEC3ruGJg4SMMN6,7.2855268 -2.5142465 -2.6021707 1.579221 -1.7065086
4DMKwE2E2iYDKY01C335Uw,7.4872394 -0.9368486 -3.6536338 -1.7995628 -5.2778425
6eYYm2xwrvdav2yakF3cqg,4.54203 -2.6265104 -3.0082974 -3.0124822 -0.16025305
6BaxqcoEM9r3LXisTyJjST,3.803445 3.235113 0.6206556 0.70122623 -4.5010386
3AJwUDP919kvQ9QcozQPxg,6.458149 -3.0833218 -0.6141386 1.1646729 -0.17147925
1z6WtY7X4HQJvzxC4UgkSf,4.44942 -0.30663887 3.654372 3.2586777 -3.2346306
1CkvWZme3pRgbzaxZnTl5X,4.599635 -2.2848182 -0.044690866 0.23741208 -3.9408846
2H6dHxAxGq5oQ9EiinNpXT,4.782852 -4.4242144 0.9427311 -0.6170659 0.9581153
57bgtoPSgt236HzfBOd8kj,3.6777635 2.098404 -0.10063102 -4.785758 -6.7884073
5edBgVtRD0fvWk140Sl21T,5.3237205 -4.164044 2.477894 0.75255996 -2.8293605
2dOTkLZFbpNXrhc24CnTFd,6.1402087 -1.1977308 2.471456 2.094677 -4.5870905
2fuCquhmrzHpu5xcA1ci9x,6.8540163 -1.5303962 -2.711505 -0.07883375 -4.510679
6NxsCnLeLd8Ai1TrgGxzIx,8.238611 -1.3266582 -4.410305 -1.0261155 -3.3772323
2TR7A4ulH9R1PNwMyd8o8U,5.8955197 -0.65151924 -4.52079 -4.7546086 1.0800904
5CQ30WqJwcep0pYcV4AMNc,6.8574996 -1.0431203 -4.1405563 -2.8630316 -3.9770343
7BVwi9cIzSc6tpyxsp47vJ,7.814434 -5.276625 0.48961633 0.58442587 2.223733
0B8QzDH7YWih85V5SEMnyJ,5.1055756 6.0915437 3.6527426 -3.284645 1.1914296
6Knv6wdA0luoMUuuoYi2i1,3.0224628 -2.263997 1.3864299 -3.6358254 -4.525328
2FiSTH0GYpIioUgjfzMIja,5.3772635 -2.5261307 5.4055247 -5.099103 -2.4443383
2rzBvHM9h36Tpdj7Jdajka,4.1758337 5.4759755 5.1062193 -2.7776284 -0.75114214
3oEekS4xhmFQ88ieCVTZ7H,5.1538463 -3.340416 3.377512 -1.2316463 -4.2090006
18GC3F8YPGB8CePXcTUizQ,3.2903755 1.0361989 1.4985249 1.7026871 -2.6121082
7JYsArznYOjX2jsrT3UEnL,3.002674 4.0730133 3.818107 -3.3220613 0.30913743
60xaS8mYBKUW4VQQ666N0T,4.1426487 3.456821 4.969706 -2.0943906 0.62809044
3M5eeHXgG4VplKNcsBC8Dj,6.041815 -1.4210448 -3.6565268 0.34520617 -2.905907
5lXcSvHRVjQJ3LB2rLKQog,6.799798 -1.2359337 -4.1076627 -0.3338279 -2.7237988
1dzQoRqT5ucxXVaAhTcT0J,5.8682528 0.15018378 1.0948496 0.74259263 -5.778014
6OZh916QF8XNunWaP97WEZ,6.32005 -3.1959393 5.0879273 -5.3242855 -0.28542262
1jNOi6m3Hn8nLEeHCp5Msr,3.9084573 -3.5658555 -0.2527836 -0.78641117 -2.027409
5Z3GHaZ6ec9bsiI5BenrbY,5.4260464 4.34034 2.3089733 2.2934897 3.7016263
2d9totnSVmmczPtHFl8Ys6,6.511957 -4.999981 2.0730064 -0.84747607 1.5972575
2kQuhkFX7uSVepCD3h29g5,5.640002 3.943795 0.31504333 0.7785704 -4.6182413
07GvNcU1WdyZJq3XxP0kZa,5.585115 -1.9600946 -2.1031997 0.78244007 -2.4682736
0CcQNd8CINkwQfe1RDtGV6,4.327442 0.75302345 2.0722375 3.434691 2.2076828
4Sfa7hdVkqlM8UW5LsSY3F,5.464255 -4.442086 0.9158315 -0.07829828 -0.14381705
5lFDtgWsjRJu8fPOAyJIAK,3.3616002 3.1716328 4.9406824 -6.0817556 0.5117761
1nX9KhK3Fff27SnrIor2Yb,6.088648 6.09931 2.323956 -0.98423576 3.6519537
6I9VzXrHxO9rA9A5euc8Ak,4.638844 -0.16322601 2.4200056 0.31651995 -5.05771
5iSEsR6NKjlC9SrIJkyL3k,3.6857965 4.2386975 3.969614 -2.1040645 0.72299784
0sFvItEeMstcUyZCleYgyj,1.7077166 2.5815876 2.8844302 -2.9481454 -0.4666357
0GO8y8jQk1PkHzS31d699N,6.354159 -5.933217 -0.92517465 -3.3177435 -1.5348252
5hJFhO9dvhJoDvUZZ9iWSw,2.157672 2.73733 3.116244 -1.1871665 -2.1085553
7iL6o9tox1zgHpKUfh9vuC,5.121024 6.1850595 0.797848 0.5991059 -3.1299305
2h1IPjP471JJRSShTHRUhi,2.939539 -1.6764892 4.006448 -3.4046667 -3.8552477
2CEgGE6aESpnmtfiZwYlbV,6.1857815 1.921302 0.44347084 1.6484908 -5.038479
3B54sVLJ402zGa6Xm4YGNe,7.0089154 5.3441663 4.248392 -0.36050662 3.1394808
3iVAyrTlbWGBq0laeQ18z2,6.181076 -4.6798697 -0.48159042 -1.9095635 1.611385
66hayvUbTotekKU3H4ta1f,3.4830256 -1.8996111 3.8731873 -4.0370474 -2.5518968
0Dc7J9VPV4eOInoxUiZrsL,3.2884746 2.1628814 4.4427857 -2.911067 -3.9046469
2QjOHCTQ1Jl3zawyYOpxh6,5.4466968 -5.6421685 1.4505972 -3.124875 -1.9501529
1Je1IMUlBXcx1Fz0WE7oPT,3.6478517 1.3411368 -0.5398105 1.265738 -4.269807
4G2Hbfwvn3oH7LxxPXjjGn,6.98273 -1.8615415 2.0889359 2.928899 -4.6725965
5tVA6TkbaAH9QMITTQRrNv,6.0441985 -2.1936514 -3.0846627 -0.7202496 -2.9572892
3Q3myFA7q4Op95DOpHplaY,2.949623 3.9466133 3.9549959 -1.2377912 -1.1371431
6yr8GiTHWvFfi4o6Q5ebdT,3.8251467 4.8212194 1.1561894 0.62078625 -2.6570868
34ceTg8ChN5HjrqiIYCn9Q,4.253875 3.5642111 -0.9769051 -1.1480283 -5.83358
2M9ro2krNb7nr7HSprkEgo,5.4754586 -1.7174791 -3.196942 1.1026834 0.9565759
5y69gQtK33qxb8a24ACkCy,5.0890703 1.3064086 -1.9929374 1.5426226 -3.7539468
4gmmRb6bZJffOOiww1JGTO,5.371602 5.9344234 3.8204527 -1.6009945 1.0992029
6ihL9TjfRjadfEePzXXyVF,4.338211 0.48012477 0.9969099 1.0472639 -3.9382474
1eyzqe2QqGZUmfcPZtrIyt,2.5008278 -0.5380519 2.7220318 1.0285388 -2.924627
2zvot9pY2FNl1E94kc4K8M,7.8062124 -2.8613622 -2.8139584 -0.39218995 -3.32625
1UqhkbzB1kuFwt2iy4h29Q,3.8443067 -3.154571 -0.15941416 -0.107837185 -1.6773543
5vdp5UmvTsnMEMESIF2Ym7,7.148531 -0.6786255 -4.3122435 -1.6990682 -4.0545106
4omisSlTk6Dsq2iQD7MA07,7.059276 2.1164062 -2.328641 1.4727155 -5.544857
2NVt7fxr5GsqTkGwYXcNTE,2.967032 1.3078002 4.9007783 -3.567572 -0.12435157
0fgZUSa7D7aVvv3GfO0A1n,1.6622987 0.6396989 3.7283251 -2.2484875 -2.2322161
6Qyc6fS4DsZjB2mRW9DsQs,5.7980976 -1.7397676 -2.822008 0.9777483 -2.0918195
0bXpmJyHHYPk6QBFj25bYF,6.0484138 -3.1580899 0.2951339 -0.7742795 5.241227
3pfXxHoydFRfD7IBGJTQAN,2.082867 3.5769248 2.9464052 -1.1336147 -3.6675177
7H6ev70Weq6DdpZyyTmUXk,5.9338417 2.302546 1.3138742 3.2701654 -2.3794143
0N3W5peJUQtI4eyR6GJT5O,2.6890895 2.1336362 3.4783325 -5.195539 -0.018921021
3E2Zh20GDCR9B1EYjfXWyv,2.757209 -1.9773767 3.3388717 -0.79220766 1.4109888
7LVHVU3tWfcxj5aiPFEW4Q,7.587579 -3.492064 -1.1733351 1.6163027 -0.2117626
4nMlau89VAjmV7agkl7OY3,4.3239655 -0.100257024 6.764034 -0.98133034 1.2620339
5suEtW2DUAfvroohjzgatb,3.7134285 5.144223 4.0842476 -2.626149 -0.8059172
6fTdcGsjxlAD9PSkoPaLMX,3.221664 1.9597708 5.0831356 -2.3588839 2.1693988
4zGvb8hxGLB2jEPRFiRRqw,3.9280057 4.9371004 3.0343986 -2.3591223 1.0773864
78rIJddV4X0HkNAInEcYde,4.660159 0.31298023 6.166634 -0.86655325 1.5699646
5VGlqQANWDKJFl0MBG3sg2,5.712391 -2.9253836 -1.4781597 0.6375036 -3.3729453
19gEmPjfqSZT0ulDRfjl0m,4.1668835 6.302314 2.3258052 -1.8694574 -0.15724356
754kgU5rWscRTfvlsuEwFp,6.931017 1.763642 -3.9164917 3.198656 -0.6346503
6RcQOut9fWL6FSqeIr5M1r,6.0532346 2.1113937 0.0013373594 1.5228629 -4.7607374
6ZANrVuAMp2rpjhfbOuJly,1.5884168 -0.4975787 1.2782085 -4.5932255 -3.384242
2a1o6ZejUi8U3wzzOtCOYw,2.9669154 1.2449211 2.2564702 -0.49183297 -4.870571
5HGibWoxnkYSkl6mHmAlOE,5.0425186 0.1200299 -3.9428563 -4.2998633 1.1853005
5tFep7dXGd7vEJ668wTPux,5.486203 6.7373056 1.8520802 -0.19753589 2.080516
1ulXmqjktxSdrdT1bzc69H,4.611095 0.6879898 1.3197148 0.11857715 -5.185414
3mcG2NI5G5vhrQtRda1YnA,6.1622806 1.7975212 -3.456907 1.4254751 -2.5415268
4LloVtxNZpeh7q7xdi1DQc,7.477186 -2.968193 -1.7896782 1.7141365 1.4071157
7BqBn9nzAq8spo5e7cZ0dJ,5.749808 -1.9752773 0.71662474 1.4520055 -4.4337707
02M6vucOvmRfMxTXDUwRXu,4.3386574 0.29937586 4.277283 1.792989 -3.5225077
2bjwRfXMk4uRgOD9IBYl9h,5.8893027 6.29805 2.5533326 -0.942975 1.9011573
6lV2MSQmRIkycDScNtrBXO,4.91051 2.095581 0.6182018 1.8760077 -4.4259715
41yIvlFgvGwxq8qTqAR7eG,8.367487 -3.832581 -0.5079213 1.8308176 2.9218276
08zJpaUQVi9FrKv2e32Bah,3.3201025 2.153208 5.595767 -4.9420495 -1.5816888
0jx8zY5JQsS4YEQcfkoc5C,5.043814 4.9098716 4.559688 -1.7715905 2.161708
0zMzyHAeMvwq5CRstru1Fp,3.8039505 -4.101956 1.222356 -1.0851579 -1.3503392
4pLwZjInHj3SimIyN9SnOz,5.271765 -0.99142575 6.382883 -2.1835303 0.0458681
3rbNV2GI8Vtd8byhUtXZID,3.2309453 4.7581 2.6052263 -1.1925647 -2.4402897
55GxhCTq6SY3tFTVh7z1nR,4.0344586 -1.4084026 -1.315321 1.1411709 -2.7896714
7gKIt3rDGIMJDFVSPBnGmj,2.4800165 1.342595 1.99465 -0.2740687 -3.254945
4dGJf1SER1T6ooX46vwzRB,4.841258 -2.7796252 -2.555948 -4.5627546 1.7843966
4S7YHmlWwfwArgd8LfSPud,3.2821417 3.6337116 3.0080354 -3.0112207 2.4290848
4ntsD33Pgsgk8rUyZLLiUV,4.0317864 3.8134377 4.818036 -1.4661213 0.0034958168
4b4KcovePX8Ke2cLIQTLM0,4.3916464 0.1065814 6.5079274 -0.71071255 0.69061935
1IAzD1muglOxOcPbUHs70R,3.6328456 4.2576127 2.5974689 1.8106046 -2.8005476
2SiXAy7TuUkycRVbbWDEpo,4.8339086 0.066430666 -0.36667347 -3.926192 -6.2147737
6HViP4DVYa8gQtxLndmhwu,5.1926074 -2.9729872 4.809281 -2.924429 1.8560011
4iEOVEULZRvmzYSZY2ViKN,3.7949693 -3.8878877 0.740425 -2.9471412 1.5832032
5HuqzFfq2ulY1iBAW5CxLe,3.2349133 -2.6687145 1.96582 -1.3994585 -2.455513
0YpBHgZ9Pfr4fbiKkP9nj9,4.6074452 1.5988549 1.893008 2.8311472 -2.9671748
4Hf7WnR761jpxPr5D46Bcd,5.993348 -4.1748056 3.3962421 -3.308435 -2.1314044
4jtyUzZm9WLc2AdaJ1dso7,1.7889924 3.3188992 1.8031056 -3.4216504 -2.2269845
2zYzyRzz6pRmhPzyfMEC8s,5.1946936 1.3761537 0.31017518 -5.819649 -7.3612037
3uhBIQ7tv8j1FME8cFGEfG,5.8036857 -2.7422144 -0.4908476 2.615208 -2.314629
27L8sESb3KR79asDUBu8nW,3.2980545 3.1573894 -0.7761896 1.0886 -2.478319
6PCUP3dWmTjcTtXY02oFdT,6.718336 -1.5393646 4.960853 1.3425667 2.5863912
62LHRv9uwSNlBmByQF5jdE,5.329791 1.8392159 -0.34091568 1.3598307 -5.5065813
0PJIbOdMs3bd5AT8liULMQ,2.7157037 1.3393706 4.6412115 -5.216445 -1.7097144
3W3KtDwAIg3mAruSpnfG3Q,5.0220537 -2.6338313 1.3962481 0.15019214 -4.2714934
4NpDZPwSXmL0cCTaJuVrCw,3.5087078 5.393632 3.102221 -1.9891723 -3.358833
3NdDpSvN911VPGivFlV5d0,3.0921962 -0.1826433 4.123743 -0.37897202 1.4487709
79cuOz3SPQTuFrp8WgftAu,4.794852 1.4739065 5.2169485 2.4444656 1.5763566
5qII2n90lVdPDcgXEEVHNy,5.8756323 -0.2425499 -1.3900818 2.3602698 -2.381979
7lGKEWMXVWWTt3X71Bv44I,3.9218566 -3.6422276 1.2639425 0.35105693 -1.242621
1OAiWI2oPmglaOiv9fdioU,4.9335465 -2.621993 4.346589 -1.3480841 -1.737292
5tf1VVWniHgryyumXyJM7w,3.227191 -1.8961854 4.1975517 -4.522074 -1.4741721
5SqSckut3FcoQKmGkMWgp1,2.7536416 1.8951751 4.3694835 -2.740838 1.1889887
06iMqWThw4w8fTFyccvOwr,3.1480591 3.4103718 2.0788095 0.3545172 -3.923574
2IpGdrWvIZipmaxo1YRxw5,4.24352 4.6075883 3.4089763 -0.26032814 -3.0609226
3lSDIJ2abCrOdDJ6pshUap,3.464038 -1.2574961 4.283268 -5.1111526 -1.1586574
4uhvMW7ly7tJil31YYscAN,4.6824536 6.106928 2.0768523 -1.2731273 1.3812808
4Z3qm2aWGTJuJKnv3EWwyD,4.629265 -2.1287272 3.3875563 -6.9522247 -2.245187
20LxTsa6936zOlzTWqoPVt,4.5311904 5.958925 1.1172956 0.43391308 -2.042037
45yEy5WJywhJ3sDI28ajTm,8.271404 -3.4563098 -2.757872 -0.07419849 -2.4015248
0BU7nIcCZxYSE0hYcc5oZz,5.4583926 5.7767234 3.9017909 -1.7669064 1.677079
2aibwv5hGXSgw7Yru8IYTO,4.25698 0.022813478 -3.126972 -3.1328802 -2.8750124
25ZttbpeUKDOm3aghD2oBJ,6.1118813 0.28362098 -0.39551163 0.33928615 -5.3619018
1QV6tiMFM6fSOKOGLMHYYg,6.7181463 0.6801076 0.0004918274 0.037618574 -6.2481174
7vGuf3Y35N4wmASOKLUVVU,3.7673972 0.74516034 5.308421 -2.2517529 2.2681177
13HVjjWUZFaWilh2QUJKsP,5.5108857 -4.7633185 2.784478 -0.8034495 -0.21393652
7cGFbx7MP0H23iHZTZpqMM,6.556782 5.634418 1.0302017 -0.7533806 4.2180815
2nBI3iWLhupR7LyAJ5GGkE,4.078946 5.9269958 3.1673772 -0.8898985 0.987193
1dv3ePjze9tPq2pk8eWJdR,6.847668 -1.9262716 -3.6119163 -1.9402263 -3.525052
3lPAHV0b53zgRRm9LBgnTY,4.342731 2.3402681 0.862088 2.3219616 -3.0632563
55OdqrG8WLmsYyY1jijD9b,5.625866 6.276101 2.9497583 -1.988057 1.7952312
7m47Go71qTMBs4kTH7U8F8,2.405045 2.4202836 3.6134942 -1.0989746 -2.741628
5xV0Czdqefft6sPDqjmFBu,3.2647116 2.5215356 2.8787942 1.4697208 -3.2283554
0LWQWOFoz5GJLqcHk1fRO2,3.7035494 5.1694345 1.834608 0.69864666 -1.6383168
6M6Tk58pQvABy6ru66dY3d,3.4054077 -2.6811204 3.398329 -3.99218 -2.0790823
1VdZ0vKfR5jneCmWIUAMxK,4.6504726 -2.2791903 1.3979877 2.4497712 1.2284634
2N3U8uTYhjX2KwGT0pf5x0,3.5694892 4.0034657 3.7761765 -3.329714 1.0631658
1ID1QFSNNxi0hiZCNcwjUC,3.212515 3.5411093 4.408424 -2.7748225 -0.6869217
3xdjjKMcMOFgo1eQrfbogM,4.7179885 -1.4581753 -1.3007977 -6.251271 1.8511996
5TvE3pk05pyFIGdSY9j4DJ,5.1918383 -3.2633646 2.2960417 2.048238 -0.9870207
1OAh8uOEOvTDqkKFsKksCi,4.135957 4.0368323 4.602972 0.87746006 0.19590014
0c1gHntWjKD7QShC8s99sq,4.729651 -0.49881813 -1.8024225 -1.4572479 -5.7328477
7oGZAicScQt96OAW4AruYy,3.735521 -2.20821 3.2427526 -2.6201713 -4.120379
2iUmqdfGZcHIhS3b9E9EWq,5.241688 -3.2385058 0.07876257 0.39880526 -4.119543
3Osd3Yf8K73aj4ySn6LrvK,2.6940649 0.5773205 2.8273304 -0.009617303 -2.1150956
5ByAIlEEnxYdvpnezg7HTX,2.8820372 2.9178615 3.3285596 0.07295481 -3.240303
5Db9VIdDsN5yu3Eu7CT0i4,6.197295 -3.6081066 0.53358674 0.28043023 1.9673648
2U8NXPTXZWG2O0ye2sYRiH,4.3693857 -0.9671149 1.386715 0.60307443 -4.967939
2QQuKHdhPoAJchgY0HPw96,6.514225 1.5882572 0.03753359 0.9508243 -5.7373424
6ltPEsP4edATzvinHOzvk2,4.4937897 5.1446586 1.6287808 0.65827876 -2.8640122
2IO7yf562c1zLzpanal1DT,2.7130558 -0.09134988 4.3441014 -3.1449022 -1.375527
05ZACkzW8YbRq3eFgIfSNB,6.117675 0.3524402 -4.8500752 -3.8563979 1.9374496
2mk87j3RWPdzy0rWIoUP1o,1.9857229 -1.6127902 3.1639168 -3.1053948 -0.58950424
2WfaOiMkCvy7F5fcp2zZ8L,5.1417937 -0.5060867 -2.3553133 0.5098172 -3.7292345
3ESSGgWzRf1xvP7G5hHMhB,2.5057979 0.45349002 4.089781 -3.7902386 -1.8370398
1vvNmPOiUuyCbgWmtc6yfm,5.7954497 -2.0391803 5.344065 -3.9928298 -0.13348825
1XQnZTR0ER8y5fGO17uX1R,8.740435 -1.8655835 -0.85163575 2.0165997 3.580056
4BHzQ9C00ceJxfG16AlNWb,4.1152816 -2.529516 3.7207649 -2.0380585 -2.1288853
0tKcYR2II1VCQWT79i5NrW,3.58995 0.41064668 3.1480463 2.1686006 1.4803919
1YLJVmuzeM2YSUkCCaTNUB,2.5810885 -2.9810708 0.25391242 -3.6882265 -3.2185004
3ZOEytgrvLwQaqXreDs2Jx,6.4887886 -1.4309345 -4.2918773 -2.011395 -2.4007978
0OJXdyyVL8K6aovPgfqCcN,6.2235355 1.1990474 -2.1146274 1.1560612 -5.009137
6LxSe8YmdPxy095Ux6znaQ,3.6321654 5.0344744 3.8740396 -3.1052234 -2.8032062
5AyL2kgLtTWEu3qO3B9SqK,4.25702 3.9588528 1.4281069 -0.3100741 -5.6709323
4BGJSbB5rAcg4pNzD4gfxU,4.4989753 -0.25822335 -1.9953494 0.77525973 -2.88516
6TfBA04WJ3X1d1wXhaCFVT,3.6350024 -1.427072 -1.0050832 0.96040905 0.12363764
0Y0TOsE1q11qgbi7c5WZsG,3.665305 4.5317364 2.95133 -3.4941094 2.6641898
3H1LCvO3fVsK2HPguhbml0,2.3499773 0.90919274 0.21265565 -0.34829143 -4.2300544
1AWQoqb9bSvzTjaLralEkT,5.300987 2.6622345 0.47483876 -0.35131943 -5.4326477
0OwX5aROoW1Iip8FV51Efg,4.513264 -1.0148216 6.007271 -3.154453 0.87906206
4356Typ82hUiFAynbLYbPn,5.1977916 0.78131735 1.0691814 0.70655894 -4.771098
0yhPEz5KxlDwckGJaMlZqM,5.0397425 -3.745191 0.6939172 -3.0085359 -4.573654
1mXuMM6zjPgjL4asbBsgnt,6.1260433 -0.49864662 0.1499183 1.9215705 -5.041907
4dASQiO1Eoo3RJvt74FtXB,2.7689066 0.4723309 4.7065644 -3.8466995 1.0553776
7cgu4JBW3hq1GwTM1ilkKQ,4.739157 -2.5750968 5.5190077 -1.6748183 -4.1294417
0p1BcEcYVO3uk4KDf3gzkY,3.9170084 0.101688385 -3.7566595 -1.5197616 -0.6419395
1I8tHoNBFTuoJAlh4hfVVE,4.2900705 -0.85813344 5.214422 -5.1505637 -2.5023422
48UPSzbZjgc449aqz8bxox,6.8791785 -1.7558101 -4.146255 -3.1671028 -2.453715
7BY005dacJkbO6EPiOh2wb,7.4653645 -2.1592271 -2.5794365 1.202517 -3.0520015
7xVLFuuYdAvcTfcP3IG3dS,4.0532813 5.520195 2.958722 -3.1954339 1.2644615
3WRQUvzRvBDr4AxMWhXc5E,3.5181553 -0.037093107 4.656078 -2.2175956 2.886397
41on8RwRh22IHcChAN2gm8,5.7874413 4.386411 -0.88220364 2.602737 -3.0870543
1bdXMstfxFWYSkEFTnJMoN,2.928065 2.3995714 -4.141273 -2.816246 -2.0551684
01iyCAUm8EvOFqVWYJ3dVX,5.732428 -2.6031344 -1.982671 -0.43308184 -3.5955248
2iXdwVdzA0KrI2Q0iZNJbX,8.086048 -3.0555577 -1.0147736 1.7877067 0.99472255
1kusepF3AacIEtUTYrw4GV,4.266628 3.562192 0.815686 1.8744998 -3.5673273
67WTwafOMgegV6ABnBQxcE,5.63173 -1.7613704 -0.62129575 1.6666683 -3.941638
5v7kaZNsnyByrSJOfO8gKq,3.578454 5.0225163 2.8319187 -1.8147111 1.108442
1N62wozuHCvczCkY4QidpP,6.829895 1.7677954 -2.1939125 3.297366 -3.0188608
6JjEVlMkfHWMeYavkEYzNO,4.2950144 5.59046 3.0681963 -2.1961293 0.639486
46SFeuNs1K5D76D9vCwFuR,4.5423207 1.9015812 -0.7795754 1.0721526 -4.0473213
3SktMqZmo3M9zbB7oKMIF7,6.398165 -2.5440228 0.304377 3.148241 0.6593264
5bZtRlMBU76vHuDOb1GM5u,4.598942 -2.3524125 5.4544234 -3.7674336 0.63967675
7fYbFYt7X4FZvuJJC90EX0,6.146689 -3.2139492 2.0992224 -0.56444514 -4.7218733
6HTJZ0TQJVMSKkUGzAOe2h,2.8561096 1.8523513 4.30456 -2.738925 -2.1783135
2y4lAQpi5VTNLu2ldeTdUH,4.79149 -0.9434952 2.797404 0.72258896 -4.2273793
1WoOzgvz6CgH4pX6a1RKGp,3.305646 3.10489 4.2986555 -3.5150945 -2.083303
3cNjgVBKTJ1SvKhunrCdVy,4.905717 -2.0352302 4.0739527 -4.052062 0.6374612
0I3q5fE6wg7LIfHGngUTnV,2.9838996 3.7363236 0.91062915 0.8261393 -3.6136382
6uQKuonTU8VKBz5SHZuQXD,3.1743104 0.49634707 0.8122972 1.1538807 -4.685332
6YUTL4dYpB9xZO5qExPf05,3.887941 -3.1383703 2.0538547 -1.4847298 -2.6715717
4aWmUDTfIPGksMNLV2rQP2,3.0181465 1.4158068 2.8075004 1.0622767 2.0167334
3bnVBN67NBEzedqQuWrpP4,2.0402193 -2.3238368 2.202673 -2.356141 -0.67776495
6ScJMrlpiLfZUGtWp4QIVt,4.8265257 5.8137827 2.2998445 0.04701534 -1.9836144
6ZOBP3NvffbU4SZcrnt1k6,4.5766683 -0.5389457 -1.4700898 1.8079299 -1.7979783
0zO8ctW0UiuOefR87OeJOZ,3.711949 4.5693417 3.4121685 -2.3996732 0.34239602
1zCi4cVFqe6ja16MeGZKRN,2.9124935 3.670512 1.8518527 -5.193608 1.2768176
1uXbwHHfgsXcUKfSZw5ZJ0,5.123582 1.5026695 2.8272004 2.0932279 -4.0703325
1XRgIKC5TPwo7nWGyKqgG0,5.5752687 6.2290626 2.0787752 0.5227682 1.1755203
0bVtevEgtDIeRjCJbK3Lmv,5.541509 -2.269297 -2.058971 -3.7612617 -4.6962357
1mea3bSkSGXuIRvnydlB5b,5.577363 -1.9983884 0.7345059 1.5861396 -3.9018173
1TfAhjzRBWzYZ8IdUV3igl,4.437508 0.8023609 -0.6316637 -0.08158489 -4.9368024
64BbK9SFKH2jk86U3dGj2P,5.716006 -1.7819883 -3.6495004 -4.4895906 -2.403602
1Uq3IOIy1CUlHUgP6vWpum,4.1575193 4.2677135 4.079998 -2.2616253 1.2446312
5knuzwU65gJK7IF5yJsuaW,4.0586877 0.23956524 5.834754 -0.44400167 1.5981944
5OiaAaIMYlCZONyDBxqk4G,4.502407 -1.3637052 -0.04922589 1.8899533 0.85805863
2vwlzO0Qp8kfEtzTsCXfyE,4.764229 -2.888443 0.4411967 0.379999 -2.801045
3zHq9ouUJQFQRf3cm1rRLu,4.3327293 -3.763486 1.6046028 0.72442776 0.583085
4P7VFiaZb3xrXoqGwZXC3J,3.79528 4.9233584 1.3583382 1.0313506 -2.8825939
494OU6M7NOf4ICYb4zWCf5,4.3177333 -3.637022 2.1539803 -1.646083 -2.2794182
6jizk5lOUnfpaZXYMdfeC6,3.1169662 -0.44736362 1.1784213 -2.1113002 -5.4933
6jmTHeoWvBaSrwWttr8Xvu,2.312926 3.053783 2.8943336 -3.8226578 -0.69498634
1t2tKmSYA61IA7scT1yoIn,6.35617 -3.1599224 0.48125374 2.333062 2.5291607
1lkvpmrCaXK8QtliFDcHBO,5.314838 -2.2709243 -0.2390031 1.3889742 -1.9910144
0Zh5U48tZNeAzzLTV1CVBE,2.850572 4.1662416 1.329956 0.42385268 -2.6805935
6MdqqkQ8sSC0WB4i8PyRuQ,2.105021 1.2152084 -0.8409402 0.1553754 -3.1061013
6m9qPYXmhge2QhBLfFKnVF,1.939423 3.3711805 2.461074 -1.2252225 -1.3041942
38yBBH2jacvDxrznF7h08J,3.6286554 1.5261428 4.522546 0.35121235 2.7277217
31G9RaSaDOI2NWcpnIp734,3.4749255 4.9219284 1.6531128 -2.9362488 1.9030586
3fo6DYGktjENCiagUeU9yH,4.104797 -2.9522493 3.617192 -2.0159202 -2.6031966
3vsNteZn6E5qBSSBO78W7b,6.6731544 -0.3478093 -2.5734563 3.2685423 -1.7351904
4IoYz8XqqdowINzfRrFnhi,4.3422008 0.50053394 -0.69517165 2.6934786 -1.4005336
2MLHyLy5z5l5YRp7momlgw,3.7499561 -1.4936887 -2.1507704 -1.6195244 -3.2551
4hEl2wrneFEJbJ6SDYWd2f,3.1380115 1.7324967 1.5413656 2.6784549 -2.7669742
5U8hKxSaDXB8cVeLFQjvwx,3.4715102 0.43417442 1.7742802 2.3579743 -2.4347162
